رقم المستخدم,السنة,الشهر,العمر,تفضيلات مجالات التبرع ,الجنس
560,2024,1,34,أخرى,أنثى
561,2024,1,34,أخرى,أنثى
562,2024,1,34,أخرى,أنثى
563,2024,1,34,أخرى,أنثى
564,2024,1,34,أخرى,ذكر
565,2024,1,34,أخرى,ذكر
566,2024,1,34,اجتماعي,ذكر
567,2024,1,34,اجتماعي,ذكر
568,2024,1,34,"اجتماعي,أخرى",ذكر
569,2024,1,34,"اجتماعي,ديني",ذكر
570,2024,1,34,"اجتماعي,ديني,صحي,غذائي,الاستدامة",ذكر
571,2024,1,34,"تعليمي,غذائي,سكني,ديني",أنثى
572,2024,1,34,ديني,ذكر
573,2024,1,34,"ديني,اجتماعي",أنثى
574,2024,1,34,"ديني,اجتماعي,غذائي",أنثى
575,2024,1,34,"ديني,تقني,سكني,غذائي,صحي",ذكر
576,2024,1,34,سكني,ذكر
577,2024,1,34,"صحي,اجتماعي,ديني",ذكر
578,2024,1,34,غذائي,أنثى
579,2024,1,34,غذائي,ذكر
580,2024,1,34,"غذائي,سكني,أخرى",أنثى
581,2024,1,34,"غذائي,صحي,بيئي",أنثى
582,2024,1,34,"غذائي,صحي,ديني",ذكر
583,2024,1,34,"غذائي,صحي,ديني,اجتماعي",ذكر
584,2024,1,35,أخرى,ذكر
585,2024,1,35,أخرى,ذكر
586,2024,1,35,أخرى,ذكر
587,2024,1,35,أخرى,ذكر
588,2024,1,35,"أخرى,ديني",ذكر
589,2024,1,35,اجتماعي,أنثى
590,2024,1,35,اجتماعي,أنثى
591,2024,1,35,اجتماعي,أنثى
592,2024,1,35,"اجتماعي,ديني,تعليمي",ذكر
593,2024,1,35,"تعليمي,ديني,صحي,سكني,غذائي",أنثى
594,2024,1,35,"ديني,اجتماعي,بيئي,صحي,تعليمي,غذائي",ذكر
595,2024,1,35,"ديني,غذائي,صحي,اجتماعي",أنثى
596,2024,1,35,سكني,ذكر
597,2024,1,35,غذائي,ذكر
598,2024,1,35,"غذائي,اجتماعي,تعليمي,سكني,غذائي,ديني,تقني,بيئي",ذكر
599,2024,1,35,مصاريف تشغيلية,ذكر
600,2024,1,36,أخرى,أنثى
601,2024,1,36,أخرى,ذكر
602,2024,1,36,أخرى,ذكر
603,2024,1,36,أخرى,ذكر
604,2024,1,36,أخرى,ذكر
605,2024,1,36,أخرى,ذكر
606,2024,1,36,اجتماعي,أنثى
607,2024,1,36,اجتماعي,أنثى
608,2024,1,36,اجتماعي,أنثى
609,2024,1,36,اجتماعي,ذكر
610,2024,1,36,اجتماعي,ذكر
611,2024,1,36,اجتماعي,ذكر
612,2024,1,36,اجتماعي,ذكر
613,2024,1,36,تعليمي,أنثى
614,2024,1,36,"تعليمي,سكني,غذائي,ديني,صحي,اجتماعي,بيئي,تقني,الاستدامة,أخرى",ذكر
615,2024,1,36,ديني,أنثى
616,2024,1,36,ديني,ذكر
617,2024,1,36,"ديني,اجتماعي",أنثى
618,2024,1,36,"ديني,صحي",أنثى
619,2024,1,36,"صحي,ديني",ذكر
620,2024,1,36,غذائي,أنثى
621,2024,1,36,"غذائي,أخرى,ديني,تعليمي,صحي,اجتماعي,تقني",أنثى
622,2024,1,36,"غذائي,سكني,صحي",ذكر
623,2024,1,37,أخرى,أنثى
624,2024,1,37,أخرى,ذكر
625,2024,1,37,اجتماعي,أنثى
626,2024,1,37,اجتماعي,ذكر
627,2024,1,37,اجتماعي,ذكر
628,2024,1,37,الاستدامة,ذكر
629,2024,1,37,تعليمي,ذكر
630,2024,1,37,ديني,أنثى
631,2024,1,37,ديني,ذكر
632,2024,1,37,صحي,ذكر
633,2024,1,37,"صحي,اجتماعي",أنثى
634,2024,1,37,"صحي,غذائي,اجتماعي",ذكر
635,2024,1,37,غذائي,ذكر
636,2024,1,37,"غذائي,أخرى",أنثى
637,2024,1,37,"غذائي,ديني,اجتماعي",ذكر
638,2024,1,38,أخرى,أنثى
639,2024,1,38,أخرى,أنثى
640,2024,1,38,أخرى,ذكر
641,2024,1,38,"أخرى,ديني",ذكر
642,2024,1,38,اجتماعي,أنثى
643,2024,1,38,اجتماعي,ذكر
644,2024,1,38,ديني,أنثى
645,2024,1,38,"ديني,اجتماعي,تعليمي",أنثى
646,2024,1,38,"ديني,اجتماعي,غذائي",ذكر
647,2024,1,38,"ديني,سكني,غذائي",أنثى
648,2024,1,38,سكني,ذكر
649,2024,1,38,"سكني,صحي,غذائي,ديني",أنثى
650,2024,1,38,غذائي,أنثى
651,2024,1,38,غذائي,أنثى
652,2024,1,38,غذائي,ذكر
653,2024,1,38,"غذائي,ديني",أنثى
654,2024,1,39,أخرى,ذكر
655,2024,1,39,أخرى,ذكر
656,2024,1,39,أخرى,ذكر
657,2024,1,39,أخرى,ذكر
658,2024,1,39,اجتماعي,ذكر
659,2024,1,39,"تعليمي,غذائي,سكني,اجتماعي,تقني",أنثى
660,2024,1,39,"تعليمي,غذائي,سكني,ديني,اجتماعي",ذكر
661,2024,1,39,ديني,أنثى
662,2024,1,39,ديني,أنثى
663,2024,1,39,ديني,ذكر
664,2024,1,39,ديني,ذكر
665,2024,1,39,"ديني,أخرى",ذكر
666,2024,1,39,صحي,أنثى
667,2024,1,39,غذائي,ذكر
668,2024,1,39,"غذائي,ديني",ذكر
669,2024,1,39,"غذائي,سكني",ذكر
670,2024,1,40,أخرى,أنثى
671,2024,1,40,أخرى,أنثى
672,2024,1,40,أخرى,ذكر
673,2024,1,40,اجتماعي,أنثى
674,2024,1,40,اجتماعي,ذكر
675,2024,1,40,"اجتماعي,سكني,صحي,تعليمي,غذائي",ذكر
676,2024,1,40,ديني,أنثى
677,2024,1,40,ديني,ذكر
678,2024,1,40,ديني,ذكر
679,2024,1,40,ديني,ذكر
680,2024,1,40,"ديني,أخرى",ذكر
681,2024,1,40,"ديني,اجتماعي,أخرى",ذكر
682,2024,1,40,"ديني,صحي,اجتماعي,أخرى,سكني",أنثى
683,2024,1,40,سكني,ذكر
684,2024,1,40,سكني,ذكر
685,2024,1,40,صحي,أنثى
686,2024,1,40,صحي,ذكر
687,2024,1,40,"صحي,ديني,اجتماعي,أخرى",ذكر
688,2024,1,40,غذائي,أنثى
689,2024,1,40,"غذائي,تعليمي,صحي,ديني,اجتماعي,بيئي",ذكر
690,2024,1,40,"غذائي,سكني,صحي,تقني",أنثى
691,2024,1,41,أخرى,أنثى
692,2024,1,41,أخرى,أنثى
693,2024,1,41,أخرى,ذكر
694,2024,1,41,أخرى,ذكر
695,2024,1,41,اجتماعي,أنثى
696,2024,1,41,اجتماعي,ذكر
697,2024,1,41,"اجتماعي,غذائي",أنثى
698,2024,1,41,ديني,أنثى
699,2024,1,41,ديني,أنثى
700,2024,1,41,ديني,ذكر
701,2024,1,41,"ديني,اجتماعي",ذكر
702,2024,1,41,"غذائي,سكني,اجتماعي,ديني",ذكر
703,2024,1,41,"غذائي,صحي,اجتماعي,ديني",ذكر
704,2024,1,42,أخرى,أنثى
705,2024,1,42,أخرى,ذكر
706,2024,1,42,اجتماعي,ذكر
707,2024,1,42,اجتماعي,ذكر
708,2024,1,42,"تعليمي,سكني,غذائي,بيئي,اجتماعي,تقني,صحي,ديني,أخرى",أنثى
709,2024,1,42,"ديني,أخرى",أنثى
710,2024,1,42,"صحي,غذائي,اجتماعي,سكني,تعليمي",أنثى
711,2024,1,42,غذائي,ذكر
712,2024,1,42,"غذائي,تعليمي,صحي,اجتماعي",ذكر
713,2024,1,42,"غذائي,سكني",أنثى
714,2024,1,43,أخرى,أنثى
715,2024,1,43,أخرى,ذكر
716,2024,1,43,أخرى,ذكر
717,2024,1,43,اجتماعي,ذكر
718,2024,1,43,اجتماعي,ذكر
719,2024,1,43,اجتماعي,ذكر
720,2024,1,43,اجتماعي,ذكر
721,2024,1,43,ديني,ذكر
722,2024,1,43,"سكني,غذائي",ذكر
723,2024,1,43,صحي,ذكر
724,2024,1,43,غذائي,أنثى
725,2024,1,43,غذائي,ذكر
726,2024,1,43,"غذائي,اجتماعي,ديني,صحي,أخرى",أنثى
727,2024,1,44,اجتماعي,أنثى
728,2024,1,44,اجتماعي,ذكر
729,2024,1,44,"اجتماعي,ديني",ذكر
730,2024,1,44,"اجتماعي,غذائي",ذكر
731,2024,1,44,ديني,ذكر
732,2024,1,44,ديني,ذكر
733,2024,1,44,"سكني,صحي",ذكر
734,2024,1,44,صحي,أنثى
735,2024,1,45,أخرى,أنثى
736,2024,1,45,أخرى,أنثى
737,2024,1,45,أخرى,أنثى
738,2024,1,45,أخرى,ذكر
739,2024,1,45,"أخرى,اجتماعي",ذكر
740,2024,1,45,"اجتماعي,تعليمي,ديني,بيئي,غذائي",أنثى
741,2024,1,45,"اجتماعي,ديني,صحي,تعليمي,سكني,غذائي",أنثى
742,2024,1,45,تعليمي,أنثى
743,2024,1,45,غذائي,ذكر
744,2024,1,46,أخرى,ذكر
745,2024,1,46,تعليمي,ذكر
746,2024,1,46,ديني,أنثى
747,2024,1,46,صحي,ذكر
748,2024,1,46,غذائي,أنثى
749,2024,1,46,غذائي,أنثى
750,2024,1,46,غذائي,أنثى
751,2024,1,47,أخرى,ذكر
752,2024,1,47,اجتماعي,ذكر
753,2024,1,47,ديني,أنثى
754,2024,1,47,ديني,ذكر
755,2024,1,47,سكني,أنثى
756,2024,1,48,أخرى,ذكر
757,2024,1,48,أخرى,ذكر
758,2024,1,48,"تعليمي,غذائي,سكني,اجتماعي",ذكر
759,2024,1,48,"ديني,صحي",ذكر
760,2024,1,49,أخرى,ذكر
761,2024,1,49,"أخرى,اجتماعي",ذكر
762,2024,1,49,"اجتماعي,ديني,تعليمي",ذكر
763,2024,1,49,"تعليمي,صحي",ذكر
764,2024,1,49,سكني,ذكر
765,2024,1,49,سكني,ذكر
766,2024,1,49,غذائي,ذكر
767,2024,1,50,اجتماعي,أنثى
768,2024,1,50,"اجتماعي,ديني,غذائي,تعليمي,صحي",ذكر
769,2024,1,50,ديني,ذكر
770,2024,1,51,"أخرى,سكني,غذائي",أنثى
771,2024,1,51,اجتماعي,ذكر
772,2024,1,51,اجتماعي,ذكر
773,2024,1,51,اجتماعي,ذكر
774,2024,1,51,"اجتماعي,ديني,أخرى,سكني",ذكر
775,2024,1,51,"تعليمي,اجتماعي",أنثى
776,2024,1,51,ديني,ذكر
777,2024,1,52,أخرى,ذكر
778,2024,1,52,اجتماعي,أنثى
779,2024,1,52,"ديني,أخرى",أنثى
780,2024,1,52,سكني,ذكر
781,2024,1,52,سكني,ذكر
782,2024,1,53,أخرى,ذكر
783,2024,1,53,أخرى,ذكر
784,2024,1,53,"صحي,سكني,اجتماعي,ديني",ذكر
785,2024,1,54,اجتماعي,أنثى
786,2024,1,54,تعليمي,ذكر
787,2024,1,54,ديني,أنثى
788,2024,1,54,سكني,أنثى
789,2024,1,54,"سكني,اجتماعي,تقني,بيئي",أنثى
790,2024,1,54,غذائي,ذكر
791,2024,1,55,أخرى,أنثى
792,2024,1,55,ديني,أنثى
793,2024,1,56,سكني,أنثى
794,2024,1,57,تعليمي,ذكر
795,2024,1,57,"صحي,سكني",أنثى
796,2024,1,58,غذائي,ذكر
797,2024,1,58,"غذائي,صحي,ديني",ذكر
798,2024,1,59,تعليمي,أنثى
799,2024,1,59,"غذائي,صحي",ذكر
800,2024,1,61,"تعليمي,غذائي,صحي,اجتماعي,ديني",أنثى
801,2024,1,61,"ديني,اجتماعي",ذكر
802,2024,1,62,اجتماعي,ذكر
803,2024,1,64,أخرى,ذكر
804,2024,1,64,أخرى,ذكر
805,2024,1,64,اجتماعي,ذكر
806,2024,1,69,"أخرى,اجتماعي",ذكر
807,2024,1,69,"اجتماعي,ديني,صحي",ذكر
808,2024,1,69,"غذائي,سكني",أنثى
809,2024,2,11,تعليمي,ذكر
810,2024,2,12,أخرى,أنثى
811,2024,2,13,"تعليمي,صحي",ذكر
812,2024,2,15,أخرى,أنثى
813,2024,2,15,أخرى,ذكر
814,2024,2,15,"تعليمي,سكني,صحي,ديني",ذكر
815,2024,2,15,صحي,أنثى
816,2024,2,15,غذائي,أنثى
817,2024,2,16,أخرى,أنثى
818,2024,2,16,أخرى,أنثى
819,2024,2,16,أخرى,أنثى
820,2024,2,16,"أخرى,ديني",أنثى
821,2024,2,16,"تعليمي,ديني,صحي",أنثى
822,2024,2,16,ديني,أنثى
823,2024,2,16,ديني,ذكر
824,2024,2,16,غذائي,أنثى
825,2024,2,16,غذائي,ذكر
826,2024,2,16,غذائي,ذكر
827,2024,2,17,"أخرى,الاستدامة,تقني,بيئي,صحي,سكني,غذائي,تعليمي,اجتماعي,ديني",ذكر
828,2024,2,17,"أخرى,بيئي,اجتماعي,ديني,صحي,سكني,غذائي,تعليمي",أنثى
829,2024,2,17,اجتماعي,أنثى
830,2024,2,17,"اجتماعي,أخرى,تعليمي,ديني",أنثى
831,2024,2,17,تعليمي,أنثى
832,2024,2,17,تعليمي,ذكر
833,2024,2,17,"تعليمي,اجتماعي",ذكر
834,2024,2,17,ديني,أنثى
835,2024,2,17,ديني,أنثى
836,2024,2,17,ديني,ذكر
837,2024,2,17,ديني,ذكر
838,2024,2,17,ديني,ذكر
839,2024,2,17,صحي,أنثى
840,2024,2,17,صحي,ذكر
841,2024,2,17,غذائي,أنثى
842,2024,2,18,أخرى,أنثى
843,2024,2,18,أخرى,أنثى
844,2024,2,18,أخرى,أنثى
845,2024,2,18,أخرى,أنثى
846,2024,2,18,أخرى,ذكر
847,2024,2,18,أخرى,ذكر
848,2024,2,18,أخرى,ذكر
849,2024,2,18,اجتماعي,أنثى
850,2024,2,18,"اجتماعي,صحي,ديني,أخرى",أنثى
851,2024,2,18,بيئي,أنثى
852,2024,2,18,"بيئي,صحي,اجتماعي,غذائي,ديني",ذكر
853,2024,2,18,تعليمي,أنثى
854,2024,2,18,"تعليمي,غذائي,صحي,اجتماعي",أنثى
855,2024,2,18,ديني,أنثى
856,2024,2,18,ديني,أنثى
857,2024,2,18,ديني,ذكر
858,2024,2,18,ديني,ذكر
859,2024,2,18,ديني,ذكر
860,2024,2,18,"ديني,اجتماعي",أنثى
861,2024,2,18,"ديني,سكني",ذكر
862,2024,2,18,صحي,أنثى
863,2024,2,18,صحي,أنثى
864,2024,2,18,"صحي,غذائي,ديني",ذكر
865,2024,2,18,"صحي,غذائي,سكني",أنثى
866,2024,2,18,غذائي,أنثى
867,2024,2,18,غذائي,أنثى
868,2024,2,18,غذائي,ذكر
869,2024,2,18,غذائي,ذكر
870,2024,2,18,غذائي,ذكر
871,2024,2,18,"غذائي,أخرى",ذكر
872,2024,2,18,"غذائي,سكني,ديني,صحي,تعليمي",أنثى
873,2024,2,18,"غذائي,سكني,صحي",أنثى
874,2024,2,18,"مصاريف تشغيلية,تعليمي,غذائي,سكني,صحي,ديني,اجتماعي,بيئي,تقني",أنثى
875,2024,2,19,أخرى,أنثى
876,2024,2,19,أخرى,أنثى
877,2024,2,19,أخرى,أنثى
878,2024,2,19,أخرى,أنثى
879,2024,2,19,أخرى,أنثى
880,2024,2,19,أخرى,أنثى
881,2024,2,19,أخرى,أنثى
882,2024,2,19,أخرى,أنثى
883,2024,2,19,أخرى,ذكر
884,2024,2,19,أخرى,ذكر
885,2024,2,19,"أخرى,غذائي,تقني,بيئي,سكني,تعليمي,اجتماعي,صحي,ديني",أنثى
886,2024,2,19,اجتماعي,أنثى
887,2024,2,19,اجتماعي,أنثى
888,2024,2,19,اجتماعي,أنثى
889,2024,2,19,"اجتماعي,بيئي,تقني,أخرى,تعليمي,سكني,ديني,غذائي,صحي",أنثى
890,2024,2,19,"بيئي,تعليمي,صحي,اجتماعي",أنثى
891,2024,2,19,تعليمي,أنثى
892,2024,2,19,تعليمي,أنثى
893,2024,2,19,تعليمي,أنثى
894,2024,2,19,تعليمي,أنثى
895,2024,2,19,تعليمي,أنثى
896,2024,2,19,تعليمي,أنثى
897,2024,2,19,تعليمي,ذكر
898,2024,2,19,"تعليمي,أخرى,بيئي,تقني,غذائي,صحي,ديني,اجتماعي,سكني",أنثى
899,2024,2,19,"تعليمي,ديني",ذكر
900,2024,2,19,"تعليمي,صحي,سكني,بيئي,غذائي,اجتماعي,تقني,ديني",أنثى
901,2024,2,19,"تعليمي,غذائي,سكني,صحي,اجتماعي",أنثى
902,2024,2,19,"تعليمي,غذائي,سكني,صحي,ديني,اجتماعي,بيئي,تقني",أنثى
903,2024,2,19,"تقني,صحي,تعليمي,اجتماعي",أنثى
904,2024,2,19,ديني,أنثى
905,2024,2,19,ديني,أنثى
906,2024,2,19,ديني,أنثى
907,2024,2,19,ديني,أنثى
908,2024,2,19,ديني,أنثى
909,2024,2,19,ديني,أنثى
910,2024,2,19,ديني,أنثى
911,2024,2,19,ديني,ذكر
912,2024,2,19,"ديني,اجتماعي",أنثى
913,2024,2,19,"ديني,بيئي,أخرى",أنثى
914,2024,2,19,"ديني,تعليمي,صحي,بيئي,تقني",أنثى
915,2024,2,19,"ديني,صحي,اجتماعي",ذكر
916,2024,2,19,"ديني,صحي,اجتماعي,تعليمي,سكني",أنثى
917,2024,2,19,"ديني,غذائي",أنثى
918,2024,2,19,صحي,أنثى
919,2024,2,19,صحي,أنثى
920,2024,2,19,صحي,أنثى
921,2024,2,19,صحي,أنثى
922,2024,2,19,"صحي,اجتماعي,ديني",أنثى
923,2024,2,19,"صحي,ديني,اجتماعي,بيئي,سكني",أنثى
924,2024,2,19,غذائي,أنثى
925,2024,2,19,غذائي,ذكر
926,2024,2,19,غذائي,ذكر
927,2024,2,19,"غذائي,اجتماعي,ديني,تعليمي,صحي",أنثى
928,2024,2,19,"غذائي,ديني,تعليمي,سكني,صحي,اجتماعي,بيئي,تقني",أنثى
929,2024,2,19,"غذائي,سكني,اجتماعي,بيئي,تقني,تعليمي",أنثى
930,2024,2,20,أخرى,أنثى
931,2024,2,20,أخرى,أنثى
932,2024,2,20,أخرى,أنثى
933,2024,2,20,أخرى,أنثى
934,2024,2,20,أخرى,أنثى
935,2024,2,20,أخرى,أنثى
936,2024,2,20,أخرى,أنثى
937,2024,2,20,أخرى,ذكر
938,2024,2,20,أخرى,ذكر
939,2024,2,20,أخرى,ذكر
940,2024,2,20,"أخرى,تعليمي",أنثى
941,2024,2,20,"أخرى,تعليمي,صحي,ديني,غذائي",أنثى
942,2024,2,20,"أخرى,تقني,بيئي,اجتماعي,ديني,صحي,سكني,غذائي,تعليمي",أنثى
943,2024,2,20,"أخرى,تقني,بيئي,صحي,سكني,تعليمي,اجتماعي,ديني,غذائي",ذكر
944,2024,2,20,اجتماعي,أنثى
945,2024,2,20,اجتماعي,أنثى
946,2024,2,20,اجتماعي,أنثى
947,2024,2,20,اجتماعي,أنثى
948,2024,2,20,اجتماعي,ذكر
949,2024,2,20,"اجتماعي,ديني,تعليمي",أنثى
950,2024,2,20,"بيئي,ديني,غذائي",ذكر
951,2024,2,20,تعليمي,أنثى
952,2024,2,20,تعليمي,أنثى
953,2024,2,20,تعليمي,أنثى
954,2024,2,20,تعليمي,ذكر
955,2024,2,20,تعليمي,ذكر
956,2024,2,20,"تعليمي,اجتماعي,ديني",أنثى
957,2024,2,20,"تعليمي,بيئي,غذائي,سكني,صحي,ديني",أنثى
958,2024,2,20,"تعليمي,صحي,اجتماعي,ديني,أخرى",أنثى
959,2024,2,20,"تعليمي,صحي,ديني",أنثى
960,2024,2,20,"تعليمي,غذائي,سكني,صحي",أنثى
961,2024,2,20,"تعليمي,غذائي,سكني,صحي,ديني,اجتماعي,بيئي",أنثى
962,2024,2,20,"تعليمي,غذائي,سكني,صحي,ديني,اجتماعي,بيئي,تقني",أنثى
963,2024,2,20,"تعليمي,غذائي,سكني,صحي,ديني,اجتماعي,بيئي,تقني,أخرى",ذكر
964,2024,2,20,"تعليمي,غذائي,صحي,اجتماعي",أنثى
965,2024,2,20,ديني,أنثى
966,2024,2,20,ديني,أنثى
967,2024,2,20,ديني,أنثى
968,2024,2,20,ديني,أنثى
969,2024,2,20,ديني,أنثى
970,2024,2,20,ديني,أنثى
971,2024,2,20,ديني,أنثى
972,2024,2,20,ديني,ذكر
973,2024,2,20,ديني,ذكر
974,2024,2,20,ديني,ذكر
975,2024,2,20,ديني,ذكر
976,2024,2,20,ديني,ذكر
977,2024,2,20,ديني,ذكر
978,2024,2,20,ديني,ذكر
979,2024,2,20,"ديني,تعليمي",ذكر
980,2024,2,20,"ديني,غذائي",أنثى
981,2024,2,20,"سكني,اجتماعي,تقني",ذكر
982,2024,2,20,صحي,أنثى
983,2024,2,20,صحي,أنثى
984,2024,2,20,صحي,أنثى
985,2024,2,20,صحي,أنثى
986,2024,2,20,صحي,أنثى
987,2024,2,20,صحي,ذكر
988,2024,2,20,"صحي,بيئي,سكني,تعليمي,ديني,أخرى,تقني,اجتماعي,غذائي",ذكر
989,2024,2,20,"صحي,ديني,تعليمي,سكني",أنثى
990,2024,2,20,"صحي,سكني,غذائي",أنثى
991,2024,2,20,غذائي,أنثى
992,2024,2,20,غذائي,أنثى
993,2024,2,20,غذائي,ذكر
994,2024,2,20,غذائي,ذكر
